Family,Genus,Species,EToLID,Catalog #,Label,Total length (bp),No of charsets,enc1,ficd,gtdc2 ,kiaa1239,myh6,panx2,plagl2,ptchd4,rag1,rag2,rh,ripk4,snx33,sidkey,gpr85,svep1,tbr1b,vcpip,zic1,16S,hoxc6a,,,,,,
Plesiopidae,Plesiops,melas,G1442,_,G1442_Plesiops_melas,8451,10,609,0,861,0,744,0,678,711,1482,0,0,0,699,0,915,0,789,0,963,0,0,,,,,,
Pleuronectidae,Isopsetta,isolepis,E0018,KU_00431,E0018_Isopsetta_isolepis,5960,7,0,0,0,0,708,747,804,0,0,849,768,0,0,1299,0,0,0,0,0,785,0,,,,,,
Pleuronectidae,Hypsopsetta,guttulata,E0022,KU_00484,E0022_Hypsopsetta_guttulata,8641,8,0,0,0,786,693,0,813,0,1530,0,0,645,0,1299,0,0,0,0,0,1810,1065,,,,,,
Pleuronectidae,Psettichthys,melanostictus,E0025,KU_00583,E0025_Psettichthys_melanostictus,8900,10,0,0,0,774,707,915,810,0,0,849,717,645,0,876,0,0,0,0,822,1785,0,,,,,,
Pleuronectidae,Platichthys,stellatus,E0026,KU_00637,E0026_Platichthys_stellatus,7262,8,0,699,0,0,705,792,801,0,0,849,459,645,0,0,0,0,0,0,0,2312,0,,,,,,
Pleuronectidae,Pseudopleuronectes,americanus,E0035,KU_1037/KU_5419,E0035_Pseudopleuronectes_americanus,14621,16,657,696,891,783,744,852,819,0,1434,849,0,645,705,1227,924,0,768,0,822,1805,0,,,,,,
Pleuronectidae,Pleuronectes,platessa,E0053,KU_01845,E0053_Pleuronectes_platessa,13623,15,0,0,891,789,744,909,819,711,1536,0,459,645,705,855,978,0,789,0,984,1809,0,,,,,,
Pleuronectidae,Atheresthes,evermanni,E0055,KU_02075,E0055_Atheresthes_evermanni,7936,7,0,0,0,804,0,900,801,0,1485,837,0,0,0,1299,0,0,0,0,0,1810,0,,,,,,
Pleuronectidae,Embassichthys,bathybius,E0064,KU_02269,E0064_Embassichthys_bathybius,10853,11,0,0,0,795,642,831,780,0,1452,822,690,644,0,1272,0,0,0,0,0,1798,1127,,,,,,
Pleuronectidae,Glyptocephalus,zachirus,E0416,KU_03142,E0416_Glyptocephalus_zachirus,9931,11,0,0,0,804,711,0,810,0,1530,849,459,645,0,0,0,753,816,744,0,1810,0,,,,,,
Pleuronectidae,Hippoglossoides,elassodon,E0424,KU_03175,E0424_Hippoglossoides_elassodon,10951,11,0,0,0,807,708,0,816,0,1506,849,0,645,693,1269,0,0,818,0,0,1809,1031,,,,,,
Pleuronectidae,Microstomus,pacificus,E0433,KU_3210,E0433_Microstomus_pacificus,9569,11,0,654,0,813,675,0,819,0,0,807,459,645,681,1134,0,0,0,0,0,1808,1074,,,,,,
Pleuronectidae,Lepidopsetta,bilineata,E0438,KU_3231,E0438_Lepidopsetta_bilineata,9592,11,0,654,0,813,692,0,819,0,0,849,699,645,0,0,0,0,829,765,0,1777,1050,,,,,,
Pleuronectidae,Eopsetta,jordani,E0444,KU_3251,E0444_Eopsetta_jordani,14041,16,0,654,0,795,711,894,819,0,1341,849,690,645,705,834,0,717,815,753,0,1788,1031,,,,,,
Pleuronectidae,Parophrys,vetulus,E0445,KU_03254,E0445_Parophrys_vetulus,11523,13,0,654,0,798,705,0,819,0,0,822,750,645,693,1240,0,0,825,744,0,1787,1041,,,,,,
Pleuronectidae,Hippoglossus,hippoglossus,E0689,KU_05417,E0689_Hippoglossus_hippoglossus,8535,10,0,654,0,0,0,777,819,0,0,0,459,620,693,861,0,807,0,0,0,1807,1038,,,,,,
Pleuronectidae,Limanda,limanda,E0690,KU_05418,E0690_Limanda_limanda,5264,6,0,0,0,0,705,0,819,0,0,0,459,645,0,828,0,0,0,0,0,1808,0,,,,,,
Pleuronectidae,Lyopsetta,exilis,E1173,LS301,E1173_Lyopsetta_exilis,5601,6,0,0,0,0,774,0,807,0,0,813,753,645,0,0,0,0,0,0,0,1809,0,,,,,,
Plotosidae,Plotosus,lineatus,E0843,KU_06831,E0843_Plotosus_lineatus,6300,7,657,0,0,0,714,0,699,0,1575,1026,0,0,0,0,990,639,0,0,0,0,0,,,,,,
Poeciliidae,Heterandria,formosa,E0185,KU_01739,E0185_Heterandria_formosa,8537,9,0,684,0,795,0,864,804,0,1575,0,0,645,0,1248,0,0,831,0,0,0,1091,,,,,,
Poeciliidae,Belonesox,belizanus,E1052,KU_05848,E1052_Belonesox_belizanus,8529,9,0,675,0,798,713,861,804,0,1575,0,0,0,0,1251,0,825,0,0,0,0,1027,,,,,,
Poeciliidae,Poecilia,latipinna_reticulata,E1065,KU_06549,E1065_Poecilia_latipinna_reticulata,11645,13,657,675,891,792,0,900,804,755,1575,0,759,0,705,1243,0,0,0,720,0,0,1169,,,,,,
Poeciliidae,Gambusia,affinis,G1296,_,G1296_Gambusia_affinis,11050,11,657,0,891,0,744,0,699,711,1575,0,0,0,705,0,990,0,789,0,984,2305,0,,,,,,
Poecilopsettidae,Poecilopsetta,plinthus,E0073,KU_02473,E0073_Poecilopsetta_plinthus,10021,10,0,0,0,786,0,894,810,756,1536,0,738,645,0,1296,0,0,0,0,750,1810,0,,,,,,
Poecilopsettidae,Poecilopsetta,beanii,E0448,KU_3271,E0448_Poecilopsetta_beanii,5563,7,0,654,0,768,672,0,0,0,0,0,771,645,0,1225,0,0,828,0,0,0,0,,,,,,
Polycentridae,Monocirrhus,polyacanthus,G1377,_,G1377_Monocirrhus_polyacanthus,7920,9,657,0,852,0,0,0,699,711,1482,0,0,0,0,0,960,0,789,0,981,789,0,,,,,,
Polycentridae,Polycentrus,schomburgkii,G1444,_,G1444_Polycentrus_schomburgkii,8595,10,657,0,891,0,729,0,696,708,1482,0,0,0,705,0,954,0,789,0,984,0,0,,,,,,
Polymixiidae,Polymixia,japonica,E0019,KU_00439,E0019_Polymixia_japonica,12337,13,657,0,891,720,720,903,741,0,1554,0,753,612,705,0,0,0,789,0,984,2308,0,,,,,,
Polymixiidae,Polymixia,lowei,E1025,KU_08293,E1025_Polymixia_lowei,11882,13,657,0,0,714,711,921,0,743,930,0,0,644,705,1242,0,660,777,0,870,2308,0,,,,,,
Polynemidae,Polydactylus,virginicus,E0217,KU_00280,E0217_Polydactylus_virginicus,11172,12,0,0,0,951,714,0,807,701,0,0,0,645,705,1275,0,0,813,696,882,1810,1173,,,,,,
Polynemidae,Polydactylus,octonemus,E0606,KU_05116,E0606_Polydactylus_octonemus,10110,13,0,627,0,837,717,915,807,748,0,0,753,645,561,1275,0,696,0,714,815,0,0,,,,,,
Polynemidae,Leptomelanosoma,indicum,E0842,KU_06829,E0842_Leptomelanosoma_indicum,10788,13,0,630,0,798,0,867,804,0,0,0,735,645,0,1278,0,825,814,750,814,779,1049,,,,,,
Polynemidae,Eleutheronema,tetradactylum,E1154,FMNH119723,E1154_Eleutheronema_tetradactylum,7433,8,0,0,0,951,0,0,804,0,1464,0,780,645,705,1278,0,0,0,0,0,806,0,,,,,,
Polyodontidae,Polyodon,spathula,G1445,_,G1445_Polyodon_spathula,11314,12,657,720,0,963,0,0,699,711,1482,393,693,0,704,0,990,0,0,0,984,2318,0,,,,,,
Polyprionidae,Stereolepis,gigas,E0227,KU_00452,E0227_Stereolepis_gigas,13821,16,651,705,891,951,744,0,699,686,1473,0,813,645,705,1251,915,0,789,0,963,940,0,,,,,,
Polyprionidae,Polyprion,americanus,E0242,KU_971,E0242_Polyprion_americanus,6158,7,0,0,0,0,711,0,816,0,1539,0,753,645,0,0,0,0,812,0,882,0,0,,,,,,
Polypteridae,Erpetoichthys,calabaricus,G1288,_,G1288_Erpetoichthys_calabaricus,8778,8,0,0,777,0,0,984,636,648,1575,0,0,0,0,0,864,0,0,0,984,2310,0,,,,,,
Polypteridae,Polypterus,senegalus,G1446,_,G1446_Polypterus_senegalus,11109,10,0,0,867,0,0,984,693,711,1575,1206,0,0,0,0,990,0,789,0,984,2310,0,,,,,,
Polypteridae,Polypterus,ornatipinnis,G1447,_,G1447_Polypterus_ornatipinnis,6708,6,0,0,0,0,0,0,636,645,1179,0,0,0,0,0,990,0,0,0,948,2310,0,,,,,,
Pomacanthidae,Holacanthus,tricolor,E0198,KU_00067,E0198_Holacanthus_tricolor,6716,8,0,705,0,0,731,0,804,0,0,0,0,645,705,1231,0,0,0,0,0,876,1019,,,,,,
Pomacanthidae,Holacanthus,ciliaris,E0209,KU_00175,E0209_Holacanthus_ciliaris,6402,7,0,720,0,951,744,0,804,0,1542,0,759,0,0,0,0,0,0,0,882,0,0,,,,,,
Pomacanthidae,Holacanthus,passer,E0282,KU_02992,E0282_Holacanthus_passer,11387,13,657,720,873,951,732,0,699,711,1482,0,0,0,657,0,981,0,0,0,966,837,1121,,,,,,
Pomacanthidae,Centropyge,loricula,E0284,KU_03009,E0284_Centropyge_loricula,7990,8,0,720,0,0,720,0,804,0,0,0,0,619,705,1237,0,0,0,0,876,2309,0,,,,,,
Pomacanthidae,Pygoplites,diacanthus,E0534,KU_04398,E0534_Pygoplites_diacanthus,9700,11,0,0,0,840,740,0,804,0,1539,849,0,631,696,1248,0,0,0,612,806,935,0,,,,,,
Pomacanthidae,Centropyge,nox,E0542,KU_04574,E0542_Centropyge_nox,7488,9,0,0,0,825,699,885,804,0,0,0,0,0,696,1248,0,786,0,729,816,0,0,,,,,,
Pomacanthidae,Centropyge,bicolor,E0550,KU_04740,E0550_Centropyge_bicolor,10342,13,657,687,0,828,660,885,804,0,0,0,0,645,705,1248,0,0,819,750,813,841,0,,,,,,
Pomacanthidae,Pomacanthus,imperator,E0710,KU_05492,E0710_Pomacanthus_imperator,8301,10,0,690,0,795,711,945,807,0,0,0,0,645,693,1272,0,0,0,0,812,931,0,,,,,,
Pomacanthidae,Pomacanthus,arcuatus,E0754,KU_05788,E0754_Pomacanthus_arcuatus,7551,9,0,630,0,810,0,0,804,0,0,849,852,645,0,1220,0,0,0,0,806,935,0,,,,,,
Pomacanthidae,Apolemichthys,trimaculatus,E0839,KU_06810,E0839_Apolemichthys_trimaculatus,8359,10,0,630,0,795,0,909,804,0,0,0,0,0,656,1248,0,825,802,0,813,877,0,,,,,,
Pomacanthidae,Pomacanthus,semicirculatus,E0849,KU_06870,E0849_Pomacanthus_semicirculatus,9584,12,0,582,0,804,720,819,804,0,0,0,0,645,705,1237,0,0,811,759,816,882,0,,,,,,
Pomacanthidae,Chaetodontoplus,melanosoma,G1244,_,G1244_Chaetodontoplus_melanosoma,6987,8,657,0,876,0,0,0,699,705,1482,0,0,0,705,0,957,0,0,0,906,0,0,,,,,,
Pomacanthidae,Pomacanthus,zonipectus,G1448,_,G1448_Pomacanthus_zonipectus,7928,9,657,0,891,0,0,0,699,711,1482,0,0,0,705,0,978,0,0,0,984,821,0,,,,,,
Pomacentridae,Amphiprion,ocellaris,E0193,KU_00023,E0193_Amphiprion_ocellaris,6328,5,0,0,0,0,0,0,804,0,1569,843,0,0,0,0,0,0,804,0,0,2308,0,,,,,,
Pomacentridae,Amphiprion,clarkii,E0196,KU_00049,E0196_Amphiprion_clarkii,3019,4,0,0,0,0,0,0,804,688,0,0,0,0,705,0,0,0,0,0,0,822,0,,,,,,
Pomacentridae,Chromis,cyanea,E0201,KU_00077,E0201_Chromis_cyanea,12674,14,657,717,891,951,735,0,804,681,1575,0,0,0,705,1251,912,0,789,0,882,0,1124,,,,,,
Pomacentridae,Stegastes,fuscus,E0203,KU_00086,E0203_Stegastes_fuscus,13020,15,645,0,873,951,744,885,804,699,1482,0,0,630,687,0,963,0,812,0,882,841,1122,,,,,,
Pomacentridae,Stegastes,partitus,E0204,KU_00095,E0204_Stegastes_partitus,4663,6,0,0,0,0,0,0,804,0,0,0,0,620,705,0,0,0,812,0,882,840,0,,,,,,
Pomacentridae,Stegastes,diencaeus,E0219,KU_00345,E0219_Stegastes_diencaeus,5631,7,0,720,0,951,744,0,0,684,0,0,0,0,0,0,0,0,813,0,878,841,0,,,,,,
Pomacentridae,Chromis,atripectoralis,E0238,KU_00762,E0238_Chromis_atripectoralis,7781,9,0,711,0,786,708,0,804,0,0,0,0,0,705,1251,0,0,0,0,878,849,1089,,,,,,
Pomacentridae,Pomacentrus,brachialis,E0239,KU_00763,E0239_Pomacentrus_brachialis,10023,12,0,0,0,951,708,0,807,735,0,0,0,635,693,1275,0,804,0,645,882,930,958,,,,,,
Pomacentridae,Neoglyphidodon,polyacanthus,E0285,KU_03094,E0285_Neoglyphidodon_polyacanthus,5936,7,0,720,0,951,0,0,804,711,0,0,0,617,0,1251,0,0,0,0,882,0,0,,,,,,
Pomacentridae,Parma,microlepis,E0286,KU_03095,E0286_Parma_microlepis,5389,7,0,720,0,951,0,723,804,0,0,0,0,645,705,0,0,0,0,0,0,841,0,,,,,,
Pomacentridae,Hypsypops,rubicundus,E0459,KU_03488,E0459_Hypsypops_rubicundus,6832,9,0,690,0,837,684,0,804,748,0,0,0,645,0,0,0,0,815,0,798,811,0,,,,,,
Pomacentridae,Dischistodus,perspicillatus,E0464,KU_03512,E0464_Dischistodus_perspicillatus,9143,11,0,690,0,837,0,900,804,748,0,0,0,0,0,1251,0,783,828,645,816,841,0,,,,,,
Pomacentridae,Neoglyphidodon,melas,E0465,KU_03513,E0465_Neoglyphidodon_melas,8279,10,0,0,0,834,0,942,804,748,0,0,0,633,0,1251,0,0,764,642,812,849,0,,,,,,
Pomacentridae,Acanthochromis,polyacanthus,E0466,KU_03518,E0466_Acanthochromis_polyacanthus,8991,10,0,690,0,822,0,0,804,748,1569,0,0,633,0,1251,0,822,0,0,811,841,0,,,,,,
Pomacentridae,Amblyglyphidodon,leucogaster,E0529,KU_04289,E0529_Amblyglyphidodon_leucogaster,3286,3,0,0,0,0,0,0,0,0,1569,876,0,0,0,0,0,0,0,0,0,841,0,,,,,,
Pomacentridae,Pomacentrus,spilotoceps,E0557,KU_04817,E0557_Pomacentrus_spilotoceps,6012,8,0,690,0,831,714,867,0,0,0,0,0,635,0,0,0,0,831,636,808,0,0,,,,,,
Pomacentridae,Pomachromis,richardsoni,E0559,KU_04829,E0559_Pomachromis_richardsoni,8519,11,0,690,0,840,699,906,0,748,0,0,0,631,0,0,0,825,805,726,808,841,0,,,,,,
Pomacentridae,Chrysiptera,taupou,E0564,KU_04866,E0564_Chrysiptera_taupou,9447,12,0,690,0,834,702,747,804,748,0,0,0,645,0,1251,0,825,751,639,811,0,0,,,,,,
Pomacentridae,Plectroglyphidodon,dickii,E0572,KU_04934,E0572_Plectroglyphidodon_dickii,12287,14,0,0,0,0,705,891,804,748,1575,0,927,636,695,1251,0,822,826,750,808,849,0,,,,,,
Pomacentridae,Azurina,hirundo,E0580,KU_04984,E0580_Azurina_hirundo,9178,11,0,690,0,831,723,891,804,748,0,0,0,0,0,1248,0,0,816,765,821,841,0,,,,,,
Pomacentridae,Dascyllus,aruanus,E0700,KU_05446,E0700_Dascyllus_aruanus,10403,12,0,690,0,0,714,888,804,0,1575,0,741,643,700,1251,0,0,0,741,807,849,0,,,,,,
Pomacentridae,Stegastes,albifasciatus,E0713,KU_05513,E0713_Stegastes_albifasciatus,6173,8,0,0,0,798,711,0,804,0,0,0,0,645,0,0,0,735,816,0,815,849,0,,,,,,
Pomacentridae,Plectroglyphidodon,johnstonianus,E0722,KU_05572,E0722_Plectroglyphidodon_johnstonianus,7507,9,0,0,0,0,0,885,804,748,0,0,0,619,0,1251,0,0,815,729,807,849,0,,,,,,
Pomacentridae,Dascyllus,reticulatus,E0724,KU_05583,E0724_Dascyllus_reticulatus,8159,9,0,690,0,0,0,885,0,0,1569,0,0,641,700,1251,0,0,766,0,816,841,0,,,,,,
Pomacentridae,Pomacentrus,pavo,E0729,KU_05602,E0729_Pomacentrus_pavo,11001,13,0,690,0,0,672,0,804,748,1575,0,744,633,696,1248,0,825,0,708,809,849,0,,,,,,
Pomacentridae,Microspathodon,chrysurus,E0772,KU_05874,E0772_Microspathodon_chrysurus,11163,13,0,630,0,804,0,753,804,0,1569,0,0,645,696,1251,0,825,813,750,782,841,0,,,,,,
Pomacentridae,Abudefduf,saxatilis,E0820,KU_06547,E0820_Abudefduf_saxatilis,14634,17,657,0,870,801,712,0,804,696,1575,876,0,635,687,1251,0,825,814,765,984,841,841,,,,,,
Pomacentridae,Chromis,dimidiata,E0851,KU_06875,E0851_Chromis_dimidiata,8218,10,0,630,0,795,0,933,804,0,0,0,0,627,705,1237,0,0,814,0,824,849,0,,,,,,
Pomacentridae,Dascyllus,carneus,E0862,KU_06941,E0862_Dascyllus_carneus,10435,12,0,630,0,756,0,897,0,748,1575,0,0,633,705,1251,0,810,0,765,816,849,0,,,,,,
Pomacentridae,Dascyllus,trimaculatus,E0865,KU_06957,E0865_Dascyllus_trimaculatus,4882,5,0,0,0,762,0,0,0,0,1569,858,852,0,0,0,0,0,0,0,0,841,0,,,,,,
Pomacentridae,Abudefduf,sexfasciatus,E0881,KU_07008,E0881_Abudefduf_sexfasciatus,10745,13,0,630,0,768,717,894,804,719,1569,0,0,645,0,0,0,825,815,711,799,849,0,,,,,,
Pomacentridae,Abudefduf,vaigiensis,E0890,KU_07042,E0890_Abudefduf_vaigiensis,10612,11,0,0,0,780,714,0,804,0,0,0,0,645,691,1229,0,825,0,765,813,2311,1035,,,,,,
Pomacentridae,Lepidozygus,tapeinosoma,E0929,KU_07193,E0929_Lepidozygus_tapeinosoma,7347,9,0,630,0,768,0,0,804,0,0,0,0,645,0,1237,0,819,814,0,789,841,0,,,,,,
Pomacentridae,Neopomacentrus,cyanomos,E0933,KU_07202,E0933_Neopomacentrus_cyanomos,7314,9,0,0,0,774,0,0,804,0,0,0,0,645,696,1251,0,753,0,738,804,849,0,,,,,,
Pomacentridae,Microspathodon,bairdii,G1375,_,G1375_Microspathodon_bairdii,8544,10,636,0,891,0,744,0,699,711,1482,0,0,0,696,0,912,0,789,0,984,0,0,,,,,,
Pomatomidae,Pomatomus,saltatrix,E0516,KU_03992,E0516_Pomatomus_saltatrix,10231,10,0,0,0,840,709,933,807,0,1527,0,459,645,0,1275,0,0,0,0,814,2222,0,,,,,,
Priacanthidae,Pristigenys,alta,E0252,KU_01912,E0252_Pristigenys_alta,7964,8,0,0,0,963,782,0,819,0,0,0,0,625,0,1110,866,0,0,0,969,1830,0,,,,,,
Priacanthidae,Heteropriacanthus,cruentatus,E0570,KU_04928,E0570_Heteropriacanthus_cruentatus,7965,10,0,0,0,825,0,897,804,748,0,0,459,645,704,1250,0,0,816,0,817,0,0,,,,,,
Priacanthidae,Priacanthus,arenatus,E0618,KU_05157,E0618_Priacanthus_arenatus,8273,10,0,0,0,819,687,912,0,748,0,0,852,645,0,1225,0,0,0,765,808,812,0,,,,,,
Pristigasteridae,Ilisha,elongata,G1338,_,G1338_Ilisha_elongata,6235,5,0,0,0,0,753,0,0,0,0,1194,0,0,0,0,990,0,0,0,984,2314,0,,,,,,
Pristigasteridae,Pellona,flavipinnis,G1425,_,G1425_Pellona_flavipinnis,12733,12,648,0,891,963,779,984,699,711,1575,1194,0,0,0,0,990,0,0,0,984,2315,0,,,,,,
Prochilodontidae,Prochilodus,magdalenae_lineatus,G1449,_,G1449_Prochilodus_magdalenae_lineatus,3083,3,0,0,0,0,768,0,0,0,1575,0,0,0,0,0,0,0,0,0,0,740,0,,,,,,
Prochilodontidae,Semaprochilodus,insignis,G1484,_,G1484_Semaprochilodus_insignis,3794,4,0,0,0,0,768,0,0,711,1575,0,0,0,0,0,0,0,0,0,0,740,0,,,,,,
Protopteridae,Protopterus,aethiopicus_annectens,G1451,_,G1451_Protopterus_aethiopicus_annectens,5632,5,0,531,0,0,0,0,0,0,1575,1206,0,0,0,0,990,0,0,0,0,1330,0,,,,,,
Psettodidae,Psettodes,erumei,E1165,CL-P138/CL-P167/TM,E1165_Psettodes_erumei,11662,13,0,0,819,951,780,0,813,597,1518,0,747,645,705,1299,909,0,0,0,840,1039,0,,,,,,
Psettodidae,Psettodes,belcheri,E1180,FMNH-119721,E1180_Psettodes_belcheri,6088,7,0,0,0,951,0,0,804,0,0,0,795,645,705,1293,0,0,0,0,0,895,0,,,,,,
Pseudaphritidae,Pseudaphritis,urvillii,G1453,_,G1453_Pseudaphritis_urvillii,7644,8,657,0,0,0,744,0,0,711,0,0,747,0,705,0,0,0,786,0,984,2310,0,,,,,,
Pseudochromidae,Pseudochromis,jamesi,E0535,KU_04424,E0535_Pseudochromis_jamesi,6486,8,0,690,0,828,696,0,0,0,0,0,0,0,705,1251,0,0,816,726,774,0,0,,,,,,
Pseudochromidae,Natalichthys,sam,E0589,KU_05058,E0589_Natalichthys_sam,7428,9,0,690,0,840,717,933,804,0,0,0,0,640,0,1231,0,0,815,0,758,0,0,,,,,,
Pseudochromidae,Pseudochromis,cyanotaenia,E0706,KU_05478,E0706_Pseudochromis_cyanotaenia,7840,10,0,690,0,795,660,0,0,748,0,0,0,631,705,1251,0,0,809,738,813,0,0,,,,,,
Pseudochromidae,Pseudoplesiops,revellei,E0745,KU_05694,E0745_Pseudoplesiops_revellei,3708,5,0,0,0,0,684,0,804,748,0,0,0,645,0,0,0,0,827,0,0,0,0,,,,,,
Pseudochromidae,Halidesmus,scapularis,E0793,KU_06464,E0793_Halidesmus_scapularis,9769,12,0,630,0,801,705,906,813,0,0,0,750,643,705,1275,0,0,796,0,809,936,0,,,,,,
Pseudochromidae,Congrogadus,subducens,G1262,_,G1262_Congrogadus_subducens,7830,9,621,0,876,0,0,0,687,711,1482,0,0,0,699,0,990,0,789,0,975,0,0,,,,,,
Pseudochromidae,Labracinus,cyclophthalmus,G1343,_,G1343_Labracinus_cyclophthalmus,10948,11,657,0,891,0,744,0,699,711,1482,0,0,0,705,0,966,0,789,0,984,2320,0,,,,,,
Pseudochromidae,Ogilbyina,novaehollandiae,G1403,_,G1403_Ogilbyina_novaehollandiae,8558,10,609,0,891,0,740,0,681,711,1482,0,0,0,699,0,981,0,789,0,975,0,0,,,,,,
Pseudochromidae,Pholidochromis,cerasina,G1436,_,G1436_Pholidochromis_cerasina,7788,9,657,0,879,0,0,0,684,711,1482,0,0,0,699,0,990,0,705,0,981,0,0,,,,,,
Pseudomugilidae,Pseudomugil,gertrudae,E0182,KU_01696,E0182_Pseudomugil_gertrudae,11923,14,0,0,0,804,660,720,804,744,1575,0,0,645,705,1243,0,798,814,747,831,833,0,,,,,,
Pseudomugilidae,Pseudomugil,signifer,E0184,KU_01712,E0184_Pseudomugil_signifer,6492,8,0,684,0,0,744,0,804,744,0,0,0,633,0,1247,0,0,0,0,803,833,0,,,,,,
Pseudopimelodidae,Pseudopimelodus,mangurus,G1455,_,G1455_Pseudopimelodus_mangurus,4889,3,0,0,0,0,0,0,0,0,1575,1026,0,0,0,0,0,0,0,0,0,2288,0,,,,,,
Pseudotrichonotidae,Pseudotrichonotus,altivelis,G1456,_,G1456_Pseudotrichonotus_altivelis,3190,3,657,0,0,0,0,0,0,0,1559,0,0,0,0,0,0,0,0,0,974,0,0,,,,,,
Psychrolutidae,Malacocottus,zonurus,E0253,KU_02026,E0253_Malacocottus_zonurus,6548,8,0,720,0,0,717,0,804,748,0,0,0,628,0,1237,0,0,0,0,882,812,0,,,,,,
Psychrolutidae,Psychrolutes,phrictus,E0276,KU_02399,E0276_Psychrolutes_phrictus,5039,6,0,720,0,0,734,0,804,0,0,0,0,0,0,1231,0,0,0,0,882,668,0,,,,,,
Psychrolutidae,Dasycottus,setiger,E0288,KU_03137,E0288_Dasycottus_setiger,4493,5,0,0,0,0,0,0,804,748,0,0,0,0,0,1237,0,744,0,0,0,960,0,,,,,,
Psychrolutidae,Cottunculus,thomsonii,E0963,KU_07434,E0963_Cottunculus_thomsonii,2403,3,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,636,1017,,,,,,
Rachycentridae,Rachycentron,canadum,E0468,KU_03521,E0468_Rachycentron_canadum,12762,13,0,0,891,951,0,888,795,711,1536,0,729,642,693,0,987,0,789,0,832,2318,0,,,,,,
Rajidae,Leucoraja,erinacea,G1356,_,G1356_Leucoraja_erinacea,12545,13,564,732,888,963,0,982,444,198,1575,1206,0,0,705,0,990,0,0,0,984,2314,0,,,,,,
Regalecidae,Regalecus,glesne,E0811,KU_06503,E0811_Regalecus_glesne,12115,14,0,660,891,0,711,942,699,744,1571,0,438,622,705,1247,990,0,0,0,984,911,0,,,,,,
Regalecidae,Regalecus,russelii,G1464,_,G1464_Regalecus_russelii,4806,6,0,0,891,0,0,0,684,711,0,0,0,0,705,0,972,0,0,0,843,0,0,,,,,,
Retropinnidae,Retropinna,semoni,G1465,_,G1465_Retropinna_semoni,5480,6,0,0,843,0,711,0,0,711,1449,0,0,0,0,0,0,0,0,0,831,935,0,,,,,,
Retropinnidae,Stokellia,anisodon,G1496,_,G1496_Stokellia_anisodon,7101,8,0,0,843,0,0,0,0,711,1575,0,0,0,705,0,835,0,747,0,867,818,0,,,,,,
Rhamphichthyidae,Gymnorhamphichthys,petiti,G1308,_,G1308_Gymnorhamphichthys_petiti,5028,6,0,0,807,0,0,0,612,582,1458,0,0,0,705,0,0,0,0,0,864,0,0,,,,,,
Rhamphichthyidae,Rhamphichthys,sp,G1466,_,G1466_Rhamphichthys_sp,7648,9,657,0,0,0,0,0,699,711,1575,0,0,0,705,0,990,0,831,0,742,738,0,,,,,,
Rhombosoleidae,Rhombosolea,leporina,E1166,CL-P144,E1166_Rhombosolea_leporina,3037,3,0,0,0,0,0,0,0,0,0,0,585,642,0,0,0,0,0,0,0,1810,0,,,,,,
Rhombosoleidae,Rhombosolea,plebeia,E1167,CL-P145,E1167_Rhombosolea_plebeia,5498,6,0,0,0,753,780,0,807,0,0,0,729,618,0,0,0,0,0,0,0,1811,0,,,,,,
Rhombosoleidae,Rhombosolea,tapirina,E1168,CL-P146,E1168_Rhombosolea_tapirina,3253,3,0,0,0,0,789,0,0,0,0,0,654,0,0,0,0,0,0,0,0,1810,0,,,,,,
Rhombosoleidae,Oncopterus,darwinii,E1184,INIDEP-T514/GO919,E1184_Oncopterus_darwinii,6785,7,0,0,0,951,0,0,807,0,1452,0,780,645,0,1254,0,0,0,0,0,896,0,,,,,,
Rondeletiidae,Rondeletia,loricata,E1058,KU_06504/MCZ161983,E1058_Rondeletia_loricata,14417,16,0,675,891,768,744,918,804,711,1288,0,759,645,705,0,385,0,789,0,984,2306,1045,,,,,,
Rondeletiidae,Rondeletia,bicolor,E1059,KU_06505,E1059_Rondeletia_bicolor,7331,9,0,675,0,801,0,0,804,756,0,0,0,643,0,1237,0,810,0,705,0,0,900,,,,,,
Saccopharyngidae,Saccopharynx,ampullaceus,E1001,KU_08151,E1001_Saccopharynx_ampullaceus,6113,8,0,0,891,735,744,843,666,743,0,0,0,0,610,0,0,0,0,0,881,0,0,,,,,,
Salangidae,Leucosoma,reevesii,G1357,_,G1357_Leucosoma_reevesii,3154,5,521,0,603,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0,739,776,0,,,,,,
Salangidae,Neosalanx,jordani,G1396,_,G1396_Neosalanx_jordani,3844,6,521,0,603,0,0,0,0,0,564,0,0,0,599,0,0,0,0,0,739,818,0,,,,,,
Salangidae,Neosalangichthys,ishikawae,G1471,_,G1471_Neosalangichthys_ishikawae,3834,6,521,0,603,0,0,0,0,0,554,0,0,0,599,0,0,0,0,0,739,818,0,,,,,,
Salangidae,Salanx,cuvieri,G1472,_,G1472_Salanx_cuvieri,3105,5,521,0,603,0,0,0,0,0,564,0,0,0,599,0,0,0,0,0,0,818,0,,,,,,
Salmonidae,Oncorhynchus,nerka_mykiss,E0437,KU_03228,E0437_Oncorhynchus_nerka_mykiss,12786,15,657,0,891,810,0,744,699,711,1575,1206,0,575,705,0,990,309,768,0,984,1162,0,,,,,,
